store_id,sku_uid,trailing_demand_rate,days_of_cover,protection_days,service_level,recommended_cover_days,recommended_reorder_point,textbook_reorder_point,expected_demand_over_lead,safety_stock
KOS01,23_1091_BROWN_39,0.7678571428571429,23.441860465116278,5.931840648477659,0.95,4.95,4,9,4.55,-0.55
CHS01,27_1119_ANTIC-GOLD_43,0.7142857142857143,21.0,5.931840648477659,0.95,5.02,4,8,4.24,-0.24
CHS01,30_1140_WHITE_40,0.6607142857142857,21.18918918918919,5.931840648477659,0.95,5.27,4,8,3.92,0.08
CHS01,30_1140_WHITE_42,0.6071428571428571,18.117647058823533,5.931840648477659,0.95,5.3,4,7,3.6,0.4
CHS01,32_1154_MAROON_40,0.23214285714285715,43.07692307692307,5.931840648477659,0.95,15.89,4,4,1.38,2.62
CHS01,33_1161_ROSE-GOLD_38,1.0714285714285714,24.266666666666666,5.931840648477659,0.95,3.69,4,11,6.36,-2.36
CHS01,28_1126_TAN_37,0.7142857142857143,23.8,5.931840648477659,0.95,4.43,4,8,4.24,-0.24
KOS01,23_1091_BROWN_42,0.8571428571428571,29.166666666666668,5.931840648477659,0.95,4.27,4,9,5.08,-1.08
KOS01,24_1098_MAROON_38,0.3392857142857143,23.57894736842105,5.931840648477659,0.95,9.02,4,5,2.01,1.99
KOS01,24_1098_MAROON_39,0.6428571428571429,18.666666666666664,5.931840648477659,0.95,5.47,4,8,3.81,0.19
KOS01,24_1098_MAROON_41,0.5714285714285714,24.5,5.931840648477659,0.95,6.09,4,7,3.39,0.61
KOS01,21_1077_MAROON_41,0.625,24.0,5.931840648477659,0.95,5.19,4,7,3.71,0.29
KOS01,21_1077_MAROON_42,0.6428571428571429,23.333333333333332,5.931840648477659,0.95,5.0,4,8,3.81,0.19
KOS01,21_1077_MAROON_44,0.16071428571428573,18.666666666666664,5.931840648477659,0.95,23.21,4,3,0.95,3.05
PUS01,16_1042_TAN_37,0.6607142857142857,16.64864864864865,5.931840648477659,0.95,4.91,4,8,3.92,0.08
PUS01,16_1042_TAN_38,0.9285714285714286,22.615384615384613,5.931840648477659,0.95,4.28,4,10,5.51,-1.51
PUS01,16_1042_TAN_39,0.7857142857142857,22.90909090909091,5.931840648477659,0.95,4.38,4,9,4.66,-0.66
COS01,10_1000_ROSE-GOLD_40,0.5892857142857143,20.363636363636363,5.931840648477659,0.95,5.71,4,7,3.5,0.5
COS01,10_1000_ROSE-GOLD_41,0.6428571428571429,23.333333333333332,5.931840648477659,0.95,4.91,4,8,3.81,0.19
PUS01,14_1028_NAVY_40,0.75,22.666666666666668,5.931840648477659,0.95,5.33,4,8,4.45,-0.45
PUS01,14_1028_NAVY_42,0.7321428571428571,21.853658536585368,5.931840648477659,0.95,4.5,4,8,4.34,-0.34
PUS01,14_1028_ROSE-GOLD_37,0.5714285714285714,12.25,5.931840648477659,0.95,6.36,4,7,3.39,0.61
CHS01,28_1126_BLUE-NAVY_43,0.75,21.333333333333332,5.931840648477659,0.95,4.34,4,8,4.45,-0.45
CHS01,26_1112_WHITE_43,0.9642857142857143,25.925925925925924,5.931840648477659,0.95,3.39,4,10,5.72,-1.72
SUS01,27_1119_WHITE_39,0.9821428571428571,30.545454545454547,5.931840648477659,0.95,3.73,4,10,5.83,-1.83
AHS01,16_1042_ANTIC-GOLD_42,1.0535714285714286,22.779661016949152,5.931840648477659,0.95,3.72,4,11,6.25,-2.25
KOS01,28_1126_BLUE-NAVY_39,0.6964285714285714,28.71794871794872,5.931840648477659,0.95,4.74,4,8,4.13,-0.13
KOS01,28_1126_ROSE-GOLD_43,0.5357142857142857,20.533333333333335,5.931840648477659,0.95,6.34,4,7,3.18,0.82
KOS01,18_1056_GREY_39,0.6071428571428571,31.294117647058826,5.931840648477659,0.95,5.82,4,7,3.6,0.4
KOS01,18_1056_GREY_41,0.6071428571428571,24.705882352941178,5.931840648477659,0.95,5.75,4,7,3.6,0.4
AHS01,18_1056_GREY_37,0.375,34.666666666666664,5.931840648477659,0.95,8.8,4,5,2.22,1.78
AHS01,16_1042_TAN_43,0.44642857142857145,20.16,5.931840648477659,0.95,7.89,4,6,2.65,1.35
AHS01,17_1049_BLACK_37,0.8392857142857143,22.638297872340424,5.931840648477659,0.95,4.59,4,9,4.98,-0.98
CHS01,25_1105_MAROON_41,0.8392857142857143,25.02127659574468,5.931840648477659,0.95,4.61,4,9,4.98,-0.98
CHS01,23_1091_BROWN_42,0.6785714285714286,23.57894736842105,5.931840648477659,0.95,5.03,4,8,4.03,-0.03
PUS01,13_1021_BROWN_37,0.4642857142857143,10.769230769230768,5.931840648477659,0.95,7.01,4,6,2.75,1.25
CHS01,33_1161_ROSE-GOLD_39,0.7142857142857143,28.0,5.931840648477659,0.95,4.2,4,8,4.24,-0.24
CHS01,33_1161_ROSE-GOLD_42,0.5178571428571429,17.379310344827584,5.931840648477659,0.95,6.26,4,6,3.07,0.93
CHS01,27_1119_WHITE_38,0.6785714285714286,22.105263157894736,5.931840648477659,0.95,5.12,4,8,4.03,-0.03
AHS01,17_1049_BLACK_43,0.48214285714285715,24.88888888888889,5.931840648477659,0.95,6.25,4,6,2.86,1.14
SUS01,25_1105_MAROON_40,0.7678571428571429,23.441860465116278,5.931840648477659,0.95,4.29,4,9,4.55,-0.55
KOS01,18_1056_GREY_42,0.5892857142857143,28.848484848484848,5.931840648477659,0.95,6.25,4,7,3.5,0.5
KOS01,18_1056_GREY_43,0.5178571428571429,17.379310344827584,5.931840648477659,0.95,7.26,4,6,3.07,0.93
KOS01,17_1049_BROWN_38,0.5892857142857143,16.96969696969697,5.931840648477659,0.95,5.58,4,7,3.5,0.5
KOS01,17_1049_BROWN_42,0.7142857142857143,19.599999999999998,5.931840648477659,0.95,5.57,4,8,4.24,-0.24
KOS01,17_1049_BROWN_44,0.19642857142857142,20.363636363636363,5.931840648477659,0.95,19.24,4,3,1.17,2.83
AHS01,19_1063_MAROON_42,0.32142857142857145,21.777777777777775,5.931840648477659,0.95,9.58,4,5,1.91,2.09
AHS01,17_1049_MAROON_38,0.4642857142857143,34.46153846153846,5.931840648477659,0.95,7.99,4,6,2.75,1.25
AHS01,17_1049_MAROON_43,0.625,24.0,5.931840648477659,0.95,5.44,4,7,3.71,0.29
CHS01,23_1091_BLACK_39,0.7321428571428571,20.48780487804878,5.931840648477659,0.95,4.85,4,8,4.34,-0.34
CHS01,23_1091_BLACK_41,0.7678571428571429,20.83720930232558,5.931840648477659,0.95,4.96,4,9,4.55,-0.55
COS01,10_1000_WHITE_39,0.6071428571428571,26.35294117647059,5.931840648477659,0.95,5.06,4,7,3.6,0.4
COS01,10_1000_WHITE_41,0.875,19.428571428571427,5.931840648477659,0.95,4.54,4,9,5.19,-1.19
COS01,11_1007_BLACK_42,0.5,14.0,5.931840648477659,0.95,7.0,4,6,2.97,1.03
PUS01,12_1014_BROWN_43,0.9464285714285714,26.41509433962264,5.931840648477659,0.95,4.15,4,10,5.61,-1.61
AHS01,23_1091_BLUE-NAVY_37,0.19642857142857142,15.272727272727273,5.931840648477659,0.95,16.51,4,3,1.17,2.83
AHS01,18_1056_GREY_44,0.4107142857142857,29.217391304347828,5.931840648477659,0.95,9.17,4,6,2.44,1.56
AHS01,19_1063_MAROON_38,0.3392857142857143,23.57894736842105,5.931840648477659,0.95,9.88,4,5,2.01,1.99
KOS01,29_1133_BROWN_44,0.48214285714285715,20.74074074074074,5.931840648477659,0.95,7.66,4,6,2.86,1.14
KOS01,30_1140_WHITE_40,0.6785714285714286,20.63157894736842,5.931840648477659,0.95,5.69,4,8,4.03,-0.03
KOS01,30_1140_WHITE_41,0.26785714285714285,26.133333333333333,5.931840648477659,0.95,13.66,4,4,1.59,2.41
KOS01,31_1147_ANTIC-GOLD_38,0.6607142857142857,24.216216216216218,5.931840648477659,0.95,4.57,4,8,3.92,0.08
KOS01,16_1042_BLUE-NAVY_42,0.4642857142857143,21.538461538461537,5.931840648477659,0.95,7.25,4,6,2.75,1.25
AHS01,25_1105_BROWN_37,0.2857142857142857,17.5,5.931840648477659,0.95,10.64,4,4,1.69,2.31
SUS01,25_1105_BLACK_40,0.7857142857142857,34.36363636363637,5.931840648477659,0.95,3.9,4,9,4.66,-0.66
CHS01,19_1063_MAROON_42,0.5892857142857143,16.96969696969697,5.931840648477659,0.95,5.89,4,7,3.5,0.5
CHS01,19_1063_MAROON_43,0.6964285714285714,14.35897435897436,5.931840648477659,0.95,5.66,4,8,4.13,-0.13
COS01,12_1014_ANTIC-GOLD_42,1.3392857142857142,29.12,5.931840648477659,0.95,2.96,4,13,7.94,-3.94
COS01,12_1014_ANTIC-GOLD_43,0.8571428571428571,21.0,5.931840648477659,0.95,4.31,4,9,5.08,-1.08
COS01,12_1014_BROWN_43,0.8214285714285714,25.565217391304348,5.931840648477659,0.95,4.32,4,9,4.87,-0.87
COS01,12_1014_BROWN_44,0.8928571428571429,19.04,5.931840648477659,0.95,3.45,4,10,5.3,-1.3
CHS01,24_1098_MAROON_41,0.7321428571428571,21.853658536585368,5.931840648477659,0.95,4.76,4,8,4.34,-0.34
CHS01,25_1105_BROWN_37,0.5,18.0,5.931840648477659,0.95,6.56,4,6,2.97,1.03
SUS01,25_1105_BROWN_40,0.6071428571428571,24.705882352941178,5.931840648477659,0.95,5.01,4,7,3.6,0.4
SUS01,25_1105_MAROON_38,0.2857142857142857,21.0,5.931840648477659,0.95,11.44,4,4,1.69,2.31
AHS01,20_1070_ANTIC-GOLD_39,0.9821428571428571,25.454545454545457,5.931840648477659,0.95,3.86,4,10,5.83,-1.83
AHS01,20_1070_ANTIC-GOLD_41,0.8214285714285714,20.695652173913043,5.931840648477659,0.95,4.48,4,9,4.87,-0.87
AHS01,20_1070_ANTIC-GOLD_42,0.2857142857142857,28.0,5.931840648477659,0.95,11.38,4,4,1.69,2.31
KOS01,16_1042_TAN_43,0.7678571428571429,24.744186046511626,5.931840648477659,0.95,3.96,4,9,4.55,-0.55
KOS01,31_1147_ANTIC-GOLD_40,0.5,20.0,5.931840648477659,0.95,7.54,4,6,2.97,1.03
KOS01,31_1147_ANTIC-GOLD_41,0.6607142857142857,19.675675675675677,5.931840648477659,0.95,5.97,4,8,3.92,0.08
KOS01,31_1147_WHITE_37,0.5357142857142857,18.666666666666668,5.931840648477659,0.95,6.89,4,7,3.18,0.82
KOS01,31_1147_WHITE_39,0.6607142857142857,22.7027027027027,5.931840648477659,0.95,4.77,4,8,3.92,0.08
CHS01,22_1084_NAVY_38,1.3392857142857142,24.64,5.931840648477659,0.95,2.97,4,13,7.94,-3.94
COS01,14_1028_ROSE-GOLD_41,0.6607142857142857,27.243243243243246,5.931840648477659,0.95,5.02,4,8,3.92,0.08
COS01,14_1028_ROSE-GOLD_42,0.5357142857142857,26.133333333333333,5.931840648477659,0.95,6.39,4,7,3.18,0.82
COS01,12_1014_ROSE-GOLD_44,0.5,20.0,5.931840648477659,0.95,6.22,4,6,2.97,1.03
PUS01,17_1049_BLACK_42,1.25,32.8,5.931840648477659,0.95,2.66,4,12,7.41,-3.41
PUS01,17_1049_BLACK_43,0.6607142857142857,31.783783783783786,5.931840648477659,0.95,5.45,4,8,3.92,0.08
PUS01,18_1056_ANTIC-GOLD_37,0.6964285714285714,20.102564102564102,5.931840648477659,0.95,4.88,4,8,4.13,-0.13
KOS01,31_1147_WHITE_40,0.7321428571428571,20.48780487804878,5.931840648477659,0.95,4.96,4,8,4.34,-0.34
KOS01,33_1161_BLUE-NAVY_37,0.17857142857142858,22.4,5.931840648477659,0.95,18.13,4,3,1.06,2.94
KOS01,16_1042_ANTIC-GOLD_42,0.6785714285714286,20.63157894736842,5.931840648477659,0.95,4.52,4,8,4.03,-0.03
MAS01,10_1000_ROSE-GOLD_39,0.3392857142857143,23.57894736842105,5.931840648477659,0.95,11.04,4,5,2.01,1.99
AHS01,25_1105_MAROON_43,0.5535714285714286,27.096774193548384,5.931840648477659,0.95,6.9,4,7,3.28,0.72
AHS01,23_1091_BLUE-NAVY_40,0.9821428571428571,29.527272727272727,5.931840648477659,0.95,3.34,4,10,5.83,-1.83
AHS01,27_1119_WHITE_38,1.0,25.0,5.931840648477659,0.95,3.87,4,10,5.93,-1.93
PUS01,11_1007_TAN_41,0.8214285714285714,26.782608695652176,5.931840648477659,0.95,3.83,4,9,4.87,-0.87
PUS01,11_1007_TAN_42,0.6785714285714286,19.157894736842103,5.931840648477659,0.95,4.95,4,8,4.03,-0.03
PUS01,12_1014_BROWN_37,0.5357142857142857,22.400000000000002,5.931840648477659,0.95,6.94,4,7,3.18,0.82
COS01,13_1021_WHITE_40,0.8392857142857143,22.638297872340424,5.931840648477659,0.95,4.03,4,9,4.98,-0.98
COS01,13_1021_WHITE_41,1.0,23.0,5.931840648477659,0.95,3.61,4,10,5.93,-1.93
CHS01,18_1056_GREY_40,0.8214285714285714,26.782608695652176,5.931840648477659,0.95,4.8,4,9,4.87,-0.87
CHS01,18_1056_GREY_43,0.6607142857142857,24.216216216216218,5.931840648477659,0.95,4.98,4,8,3.92,0.08
CHS01,18_1056_ANTIC-GOLD_38,0.7678571428571429,31.25581395348837,5.931840648477659,0.95,5.01,4,9,4.55,-0.55
AHS01,25_1105_BROWN_42,0.6071428571428571,28.000000000000004,5.931840648477659,0.95,5.08,4,7,3.6,0.4
KOS01,14_1028_WHITE_41,0.875,32.0,5.931840648477659,0.95,4.15,4,9,5.19,-1.19
KOS01,14_1028_WHITE_42,0.7857142857142857,28.0,5.931840648477659,0.95,4.17,4,9,4.66,-0.66
MAS01,12_1014_ANTIC-GOLD_38,0.7321428571428571,15.02439024390244,5.931840648477659,0.95,5.05,4,8,4.34,-0.34
AHS01,29_1133_BROWN_37,0.42857142857142855,21.0,5.931840648477659,0.95,8.28,4,6,2.54,1.46
AHS01,27_1119_ANTIC-GOLD_38,0.9821428571428571,29.527272727272727,5.931840648477659,0.95,3.09,4,10,5.83,-1.83
CHS01,16_1042_ANTIC-GOLD_41,0.75,25.333333333333332,5.931840648477659,0.95,4.75,4,8,4.45,-0.45
CHS01,16_1042_TAN_37,0.7321428571428571,15.02439024390244,5.931840648477659,0.95,5.32,4,8,4.34,-0.34
COS01,17_1049_BLACK_40,0.625,25.6,5.931840648477659,0.95,6.2,4,7,3.71,0.29
COS01,17_1049_BROWN_38,0.9285714285714286,20.46153846153846,5.931840648477659,0.95,3.53,4,10,5.51,-1.51
AHS01,31_1147_MAROON_38,0.30357142857142855,26.35294117647059,5.931840648477659,0.95,10.64,4,5,1.8,2.2
SUS01,25_1105_BLACK_39,0.4642857142857143,19.384615384615383,5.931840648477659,0.95,6.59,4,6,2.75,1.25
KOS01,13_1021_BROWN_42,0.48214285714285715,22.814814814814813,5.931840648477659,0.95,6.68,4,6,2.86,1.14
KOS01,13_1021_WHITE_41,0.6785714285714286,19.157894736842103,5.931840648477659,0.95,5.53,4,8,4.03,-0.03
KOS01,14_1028_ROSE-GOLD_38,0.5,20.0,5.931840648477659,0.95,6.62,4,6,2.97,1.03
KOS01,11_1007_TAN_41,0.5,16.0,5.931840648477659,0.95,7.34,4,6,2.97,1.03
KOS01,11_1007_TAN_42,0.5892857142857143,22.06060606060606,5.931840648477659,0.95,5.37,4,7,3.5,0.5
KOS01,12_1014_ROSE-GOLD_43,0.5892857142857143,23.757575757575758,5.931840648477659,0.95,6.33,4,7,3.5,0.5
KOS01,12_1014_ROSE-GOLD_44,0.6785714285714286,23.57894736842105,5.931840648477659,0.95,4.95,4,8,4.03,-0.03
KOS01,10_1000_WHITE_38,0.6071428571428571,18.117647058823533,5.931840648477659,0.95,6.09,4,7,3.6,0.4
KOS01,10_1000_WHITE_41,0.6428571428571429,18.666666666666664,5.931840648477659,0.95,6.08,4,8,3.81,0.19
KOS01,10_1000_WHITE_43,0.5535714285714286,19.870967741935484,5.931840648477659,0.95,5.58,4,7,3.28,0.72
AHS01,31_1147_WHITE_43,0.4107142857142857,21.91304347826087,5.931840648477659,0.95,7.6,4,6,2.44,1.56
COS01,17_1049_MAROON_40,0.9285714285714286,28.0,5.931840648477659,0.95,3.58,4,10,5.51,-1.51
COS01,17_1049_MAROON_41,0.7142857142857143,30.8,5.931840648477659,0.95,4.72,4,8,4.24,-0.24
PUS01,10_1000_ROSE-GOLD_42,0.5,26.0,5.931840648477659,0.95,6.73,4,6,2.97,1.03
PUS01,11_1007_BLACK_39,0.8035714285714286,27.377777777777776,5.931840648477659,0.95,3.75,4,9,4.77,-0.77
COS01,16_1042_ANTIC-GOLD_39,0.6964285714285714,20.102564102564102,5.931840648477659,0.95,4.42,4,8,4.13,-0.13
SUS01,23_1091_BROWN_41,0.6428571428571429,17.11111111111111,5.931840648477659,0.95,5.43,4,8,3.81,0.19
MAS01,12_1014_ROSE-GOLD_38,0.7678571428571429,20.83720930232558,5.931840648477659,0.95,4.86,4,9,4.55,-0.55
MAS01,12_1014_ROSE-GOLD_42,0.5892857142857143,32.24242424242424,5.931840648477659,0.95,6.68,4,7,3.5,0.5
MAS01,13_1021_BROWN_40,0.5535714285714286,19.870967741935484,5.931840648477659,0.95,5.43,4,7,3.28,0.72
MAS01,13_1021_BROWN_41,0.48214285714285715,22.814814814814813,5.931840648477659,0.95,6.56,4,6,2.86,1.14
INS01,31_1147_ANTIC-GOLD_41,0.5892857142857143,20.363636363636363,5.931840648477659,0.95,5.81,4,7,3.5,0.5
INS01,27_1119_ANTIC-GOLD_41,0.625,19.2,5.931840648477659,0.95,5.11,4,7,3.71,0.29
AHS01,33_1161_ROSE-GOLD_42,0.5892857142857143,28.848484848484848,5.931840648477659,0.95,6.43,4,7,3.5,0.5
SUS01,18_1056_ANTIC-GOLD_41,0.625,25.6,5.931840648477659,0.95,5.74,4,7,3.71,0.29
CHS01,14_1028_NAVY_38,0.875,26.285714285714285,5.931840648477659,0.95,3.91,4,9,5.19,-1.19
CHS01,11_1007_TAN_41,0.6071428571428571,21.411764705882355,5.931840648477659,0.95,5.29,4,7,3.6,0.4
CHS01,11_1007_TAN_42,0.7321428571428571,19.121951219512198,5.931840648477659,0.95,5.07,4,8,4.34,-0.34
MUS01,33_1161_ROSE-GOLD_41,0.7142857142857143,26.599999999999998,5.931840648477659,0.95,4.37,4,8,4.24,-0.24
MUS01,33_1161_ROSE-GOLD_42,0.7678571428571429,24.744186046511626,5.931840648477659,0.95,4.04,4,9,4.55,-0.55
PUS01,10_1000_BROWN_38,0.6607142857142857,15.135135135135135,5.931840648477659,0.95,5.62,4,8,3.92,0.08
PUS01,10_1000_ROSE-GOLD_39,0.5892857142857143,22.06060606060606,5.931840648477659,0.95,5.73,4,7,3.5,0.5
COS01,17_1049_BROWN_42,0.75,22.666666666666668,5.931840648477659,0.95,4.96,4,8,4.45,-0.45
SUS01,23_1091_BLUE-NAVY_38,0.5892857142857143,18.666666666666668,5.931840648477659,0.95,5.38,4,7,3.5,0.5
AHS01,31_1147_WHITE_40,1.25,25.6,5.931840648477659,0.95,3.08,4,12,7.41,-3.41
MAS01,14_1028_NAVY_41,0.75,25.333333333333332,5.931840648477659,0.95,4.2,4,8,4.45,-0.45
MAS01,14_1028_ROSE-GOLD_40,0.375,24.0,5.931840648477659,0.95,8.07,4,5,2.22,1.78
INS01,25_1105_BROWN_39,0.7142857142857143,21.0,5.931840648477659,0.95,4.73,4,8,4.24,-0.24
BES01,11_1007_TAN_42,1.2321428571428572,32.463768115942024,5.931840648477659,0.95,2.87,4,12,7.31,-3.31
AHS01,33_1161_BLUE-NAVY_43,0.25,24.0,5.931840648477659,0.95,12.47,4,4,1.48,2.52
INS01,25_1105_BROWN_41,0.6428571428571429,13.999999999999998,5.931840648477659,0.95,6.17,4,8,3.81,0.19
CHS01,10_1000_WHITE_41,0.6428571428571429,21.777777777777775,5.931840648477659,0.95,5.13,4,8,3.81,0.19
COS01,18_1056_GREY_38,0.23214285714285715,25.846153846153847,5.931840648477659,0.95,14.6,4,4,1.38,2.62
CHS01,13_1021_WHITE_40,0.8571428571428571,24.5,5.931840648477659,0.95,4.13,4,9,5.08,-1.08
CHS01,13_1021_WHITE_41,0.6428571428571429,18.666666666666664,5.931840648477659,0.95,5.35,4,8,3.81,0.19
MAS01,17_1049_BLACK_40,0.6964285714285714,20.102564102564102,5.931840648477659,0.95,5.51,4,8,4.13,-0.13
MAS01,17_1049_MAROON_39,0.7857142857142857,25.454545454545457,5.931840648477659,0.95,4.06,4,9,4.66,-0.66
MAS01,17_1049_MAROON_41,0.5,16.0,5.931840648477659,0.95,7.63,4,6,2.97,1.03
INS01,23_1091_BLUE-NAVY_43,0.14285714285714285,21.0,5.931840648477659,0.95,21.84,4,3,0.85,3.15
SUS01,17_1049_BROWN_42,0.8571428571428571,18.666666666666668,5.931840648477659,0.95,4.38,4,9,5.08,-1.08
SUS01,17_1049_MAROON_39,0.625,16.0,5.931840648477659,0.95,6.24,4,7,3.71,0.29
BES01,11_1007_BLACK_41,0.5,24.0,5.931840648477659,0.95,7.55,4,6,2.97,1.03
MAS01,27_1119_WHITE_39,0.75,25.333333333333332,5.931840648477659,0.95,4.54,4,8,4.45,-0.45
INS01,18_1056_GREY_39,0.7678571428571429,32.55813953488372,5.931840648477659,0.95,4.2,4,9,4.55,-0.55
INS01,18_1056_GREY_40,0.8214285714285714,21.91304347826087,5.931840648477659,0.95,4.81,4,9,4.87,-0.87
INS01,18_1056_BLACK_38,0.9107142857142857,21.96078431372549,5.931840648477659,0.95,4.07,4,10,5.4,-1.4
INS01,18_1056_BLACK_43,0.6785714285714286,19.157894736842103,5.931840648477659,0.95,4.89,4,8,4.03,-0.03
BES01,13_1021_WHITE_41,0.8571428571428571,25.666666666666668,5.931840648477659,0.95,4.59,4,9,5.08,-1.08
BES01,13_1021_WHITE_42,0.44642857142857145,40.32,5.931840648477659,0.95,8.83,4,6,2.65,1.35
SUS01,17_1049_BLACK_38,0.9821428571428571,19.345454545454547,5.931840648477659,0.95,3.93,4,10,5.83,-1.83
SUS01,17_1049_BLACK_39,0.6607142857142857,18.16216216216216,5.931840648477659,0.95,5.16,4,8,3.92,0.08
SUS01,17_1049_BLACK_43,0.32142857142857145,15.555555555555554,5.931840648477659,0.95,11.99,4,5,1.91,2.09
MUS01,32_1154_MAROON_41,0.6071428571428571,16.47058823529412,5.931840648477659,0.95,5.78,4,7,3.6,0.4
MUS01,33_1161_BLUE-NAVY_38,0.5535714285714286,19.870967741935484,5.931840648477659,0.95,6.12,4,7,3.28,0.72
MUS01,33_1161_BLUE-NAVY_42,0.9107142857142857,20.862745098039216,5.931840648477659,0.95,4.23,4,10,5.4,-1.4
COS01,18_1056_GREY_39,0.7142857142857143,25.2,5.931840648477659,0.95,4.63,4,8,4.24,-0.24
CHS01,10_1000_BROWN_40,0.9107142857142857,28.54901960784314,5.931840648477659,0.95,3.6,4,10,5.4,-1.4
CHS01,10_1000_WHITE_39,0.7678571428571429,28.651162790697672,5.931840648477659,0.95,4.04,4,9,4.55,-0.55
SUS01,17_1049_BROWN_39,1.1428571428571428,22.75,5.931840648477659,0.95,3.41,4,12,6.78,-2.78
MAS01,28_1126_TAN_43,0.6785714285714286,17.684210526315788,5.931840648477659,0.95,5.24,4,8,4.03,-0.03
MAS01,29_1133_BROWN_41,0.4642857142857143,19.384615384615383,5.931840648477659,0.95,6.96,4,6,2.75,1.25
MAS01,30_1140_WHITE_39,0.25,4.0,5.931840648477659,0.95,13.27,4,4,1.48,2.52
BES01,17_1049_BROWN_38,0.6964285714285714,28.71794871794872,5.931840648477659,0.95,5.46,4,8,4.13,-0.13
BES01,17_1049_BROWN_43,0.35714285714285715,42.0,5.931840648477659,0.95,8.41,4,5,2.12,1.88
BHS01,33_1161_ROSE-GOLD_39,0.5357142857142857,24.266666666666666,5.931840648477659,0.95,6.19,4,7,3.18,0.82
MUS01,30_1140_WHITE_40,0.6428571428571429,18.666666666666664,5.931840648477659,0.95,5.51,4,8,3.81,0.19
MUS01,30_1140_WHITE_41,0.9821428571428571,26.472727272727273,5.931840648477659,0.95,3.58,4,10,5.83,-1.83
COS01,23_1091_BLUE-NAVY_39,0.5357142857142857,26.133333333333333,5.931840648477659,0.95,5.72,4,7,3.18,0.82
COS01,23_1091_BROWN_41,0.625,27.2,5.931840648477659,0.95,4.96,4,7,3.71,0.29
COS01,23_1091_BROWN_42,0.4107142857142857,17.043478260869566,5.931840648477659,0.95,8.06,4,6,2.44,1.56
BES01,17_1049_BROWN_44,0.25,32.0,5.931840648477659,0.95,12.78,4,4,1.48,2.52
BES01,18_1056_ANTIC-GOLD_37,0.48214285714285715,22.814814814814813,5.931840648477659,0.95,6.69,4,6,2.86,1.14
BES01,16_1042_ANTIC-GOLD_40,0.75,28.0,5.931840648477659,0.95,4.39,4,8,4.45,-0.45
INS01,17_1049_BLACK_41,0.44642857142857145,15.68,5.931840648477659,0.95,6.99,4,6,2.65,1.35
INS01,17_1049_MAROON_41,0.8392857142857143,29.78723404255319,5.931840648477659,0.95,4.32,4,9,4.98,-0.98
MAS01,33_1161_BLUE-NAVY_39,0.9107142857142857,18.666666666666668,5.931840648477659,0.95,4.34,4,10,5.4,-1.4
INS01,16_1042_ANTIC-GOLD_40,0.8928571428571429,24.639999999999997,5.931840648477659,0.95,3.91,4,10,5.3,-1.3
MUS01,10_1000_WHITE_41,1.1428571428571428,26.25,5.931840648477659,0.95,3.46,4,12,6.78,-2.78
MUS01,13_1021_BROWN_38,0.8214285714285714,20.695652173913043,5.931840648477659,0.95,4.77,4,9,4.87,-0.87
SUS01,16_1042_BLUE-NAVY_40,0.7321428571428571,30.04878048780488,5.931840648477659,0.95,4.34,4,8,4.34,-0.34
MUS01,27_1119_WHITE_43,0.35714285714285715,16.8,5.931840648477659,0.95,10.66,4,5,2.12,1.88
MUS01,28_1126_TAN_37,0.5714285714285714,15.75,5.931840648477659,0.95,6.02,4,7,3.39,0.61
MUS01,28_1126_TAN_43,0.9464285714285714,28.528301886792455,5.931840648477659,0.95,3.76,4,10,5.61,-1.61
PUS01,20_1070_ANTIC-GOLD_40,0.7857142857142857,17.81818181818182,5.931840648477659,0.95,5.08,4,9,4.66,-0.66
PUS01,20_1070_ANTIC-GOLD_41,0.875,22.857142857142858,5.931840648477659,0.95,4.08,4,9,5.19,-1.19
PUS01,21_1077_BLUE-NAVY_42,1.1964285714285714,30.92537313432836,5.931840648477659,0.95,3.02,4,12,7.1,-3.1
PUS01,22_1084_NAVY_39,1.0,27.0,5.931840648477659,0.95,3.54,4,10,5.93,-1.93
BHS01,33_1161_BLUE-NAVY_40,1.0535714285714286,30.372881355932204,5.931840648477659,0.95,3.66,4,11,6.25,-2.25
BES01,17_1049_BLACK_38,0.8035714285714286,29.866666666666667,5.931840648477659,0.95,4.92,4,9,4.77,-0.77
INS01,14_1028_WHITE_40,0.9464285714285714,27.471698113207548,5.931840648477659,0.95,3.47,4,10,5.61,-1.61
MUS01,14_1028_NAVY_38,0.9464285714285714,27.471698113207548,5.931840648477659,0.95,3.49,4,10,5.61,-1.61
MUS01,14_1028_NAVY_40,0.9821428571428571,28.50909090909091,5.931840648477659,0.95,3.5,4,10,5.83,-1.83
MUS01,14_1028_ROSE-GOLD_38,0.7321428571428571,21.853658536585368,5.931840648477659,0.95,4.79,4,8,4.34,-0.34
MUS01,14_1028_ROSE-GOLD_39,0.5,28.0,5.931840648477659,0.95,6.49,4,6,2.97,1.03
INS01,14_1028_NAVY_40,1.0892857142857142,27.54098360655738,5.931840648477659,0.95,3.16,4,11,6.46,-2.46
BES01,22_1084_NAVY_43,0.5,20.0,5.931840648477659,0.95,6.22,4,6,2.97,1.03
BES01,23_1091_BLACK_38,0.5714285714285714,17.5,5.931840648477659,0.95,5.35,4,7,3.39,0.61
BES01,23_1091_BLACK_43,0.4107142857142857,24.347826086956523,5.931840648477659,0.95,8.92,4,6,2.44,1.56
