store_id,sku_uid,trailing_demand_rate,protection_days,service_level,dispersion_k,expected_demand_over_lead,recommended_reorder_point,textbook_reorder_point,safety_stock,recommended_cover_days
HYS01,31_1147_MAROON_41,0.7678571428571429,7.98,0.95,1.582,6.12,17,11,10.879999999999999,22.14
MAS01,17_1049_MAROON_39,0.7857142857142857,7.98,0.95,1.582,6.27,17,11,10.73,21.64
BES01,26_1112_WHITE_44,0.7857142857142857,7.98,0.95,1.582,6.27,17,11,10.73,21.64
BES01,24_1098_WHITE_40,0.7857142857142857,7.98,0.95,1.582,6.27,17,11,10.73,21.64
SUS01,25_1105_BLACK_40,0.7857142857142857,7.98,0.95,1.582,6.27,17,11,10.73,21.64
SUS01,25_1105_MAROON_40,0.7678571428571429,7.98,0.95,1.582,6.12,17,11,10.879999999999999,22.14
CHS01,18_1056_ANTIC-GOLD_38,0.7678571428571429,7.98,0.95,1.582,6.12,17,11,10.879999999999999,22.14
INS01,10_1000_WHITE_41,0.7857142857142857,7.98,0.95,1.582,6.27,17,11,10.73,21.64
MAS01,12_1014_ROSE-GOLD_38,0.7678571428571429,7.98,0.95,1.582,6.12,17,11,10.879999999999999,22.14
MUS01,21_1077_BLUE-NAVY_39,0.7678571428571429,7.98,0.95,1.582,6.12,17,11,10.879999999999999,22.14
PUS01,20_1070_ANTIC-GOLD_40,0.7857142857142857,7.98,0.95,1.582,6.27,17,11,10.73,21.64
PUS01,13_1021_BROWN_42,0.7678571428571429,7.98,0.95,1.582,6.12,17,11,10.879999999999999,22.14
INS01,11_1007_TAN_41,0.7678571428571429,7.98,0.95,1.582,6.12,17,11,10.879999999999999,22.14
BHS01,12_1014_ROSE-GOLD_42,0.7678571428571429,7.98,0.95,1.582,6.12,17,11,10.879999999999999,22.14
INS01,28_1126_BLUE-NAVY_41,0.7857142857142857,7.98,0.95,1.582,6.27,17,11,10.73,21.64
CHS01,10_1000_WHITE_39,0.7678571428571429,7.98,0.95,1.582,6.12,17,11,10.879999999999999,22.14
AHS01,33_1161_BLUE-NAVY_42,0.7857142857142857,7.98,0.95,1.582,6.27,17,11,10.73,21.64
COS01,13_1021_BROWN_39,0.7678571428571429,7.98,0.95,1.582,6.12,17,11,10.879999999999999,22.14
HYS01,23_1091_BROWN_42,0.7857142857142857,7.98,0.95,1.582,6.27,17,11,10.73,21.64
PUS01,10_1000_BROWN_42,0.7678571428571429,7.98,0.95,1.582,6.12,17,11,10.879999999999999,22.14
BHS01,25_1105_BLACK_40,0.7678571428571429,7.98,0.95,1.582,6.12,17,11,10.879999999999999,22.14
SUS01,28_1126_ROSE-GOLD_38,0.7678571428571429,7.98,0.95,1.582,6.12,17,11,10.879999999999999,22.14
BES01,13_1021_WHITE_38,0.7857142857142857,7.98,0.95,1.582,6.27,17,11,10.73,21.64
KOS01,16_1042_TAN_43,0.7678571428571429,7.98,0.95,1.582,6.12,17,11,10.879999999999999,22.14
KOS01,14_1028_WHITE_42,0.7857142857142857,7.98,0.95,1.582,6.27,17,11,10.73,21.64
KOS01,23_1091_BROWN_39,0.7678571428571429,7.98,0.95,1.582,6.12,17,11,10.879999999999999,22.14
KOS01,25_1105_MAROON_38,0.7678571428571429,7.98,0.95,1.582,6.12,17,11,10.879999999999999,22.14
KOS01,25_1105_MAROON_39,0.7857142857142857,7.98,0.95,1.582,6.27,17,11,10.73,21.64
BHS01,20_1070_ANTIC-GOLD_41,0.7678571428571429,7.98,0.95,1.582,6.12,17,11,10.879999999999999,22.14
PUS01,12_1014_ANTIC-GOLD_37,0.7857142857142857,7.98,0.95,1.582,6.27,17,11,10.73,21.64
INS01,18_1056_GREY_41,0.7857142857142857,7.98,0.95,1.582,6.27,17,11,10.73,21.64
MUS01,17_1049_BLACK_38,0.7678571428571429,7.98,0.95,1.582,6.12,17,11,10.879999999999999,22.14
BES01,16_1042_TAN_41,0.7857142857142857,7.98,0.95,1.582,6.27,17,11,10.73,21.64
MUS01,33_1161_ROSE-GOLD_42,0.7678571428571429,7.98,0.95,1.582,6.12,17,11,10.879999999999999,22.14
BES01,16_1042_TAN_42,0.7857142857142857,7.98,0.95,1.582,6.27,17,11,10.73,21.64
BHS01,11_1007_BLACK_41,0.7678571428571429,7.98,0.95,1.582,6.12,17,11,10.879999999999999,22.14
INS01,18_1056_GREY_39,0.7678571428571429,7.98,0.95,1.582,6.12,17,11,10.879999999999999,22.14
AHS01,29_1133_BROWN_41,0.7857142857142857,7.98,0.95,1.582,6.27,17,11,10.73,21.64
INS01,16_1042_BLUE-NAVY_39,0.7678571428571429,7.98,0.95,1.582,6.12,17,11,10.879999999999999,22.14
KOS01,28_1126_ROSE-GOLD_40,0.7857142857142857,7.98,0.95,1.582,6.27,17,11,10.73,21.64
BHS01,28_1126_BLUE-NAVY_39,0.7857142857142857,7.98,0.95,1.582,6.27,17,11,10.73,21.64
BES01,18_1056_BLACK_42,0.7678571428571429,7.98,0.95,1.582,6.12,17,11,10.879999999999999,22.14
INS01,14_1028_ROSE-GOLD_42,0.75,7.98,0.95,1.582,5.98,16,11,10.02,21.33
CHS01,16_1042_TAN_37,0.7321428571428571,7.98,0.95,1.582,5.84,16,10,10.16,21.85
CHS01,16_1042_ANTIC-GOLD_41,0.75,7.98,0.95,1.582,5.98,16,11,10.02,21.33
BHS01,21_1077_BLUE-NAVY_43,0.7321428571428571,7.98,0.95,1.582,5.84,16,10,10.16,21.85
CHS01,18_1056_ANTIC-GOLD_41,0.75,7.98,0.95,1.582,5.98,16,11,10.02,21.33
HYS01,17_1049_MAROON_42,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
BHS01,21_1077_BLUE-NAVY_41,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
MUS01,25_1105_BLACK_41,0.75,7.98,0.95,1.582,5.98,16,11,10.02,21.33
CHS01,28_1126_BLUE-NAVY_43,0.75,7.98,0.95,1.582,5.98,16,11,10.02,21.33
BES01,31_1147_ANTIC-GOLD_38,0.7321428571428571,7.98,0.95,1.582,5.84,16,10,10.16,21.85
SUS01,16_1042_BLUE-NAVY_40,0.7321428571428571,7.98,0.95,1.582,5.84,16,10,10.16,21.85
AHS01,25_1105_BLACK_38,0.7321428571428571,7.98,0.95,1.582,5.84,16,10,10.16,21.85
CHS01,28_1126_TAN_37,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
MAS01,12_1014_ANTIC-GOLD_38,0.7321428571428571,7.98,0.95,1.582,5.84,16,10,10.16,21.85
MUS01,23_1091_BLACK_41,0.7321428571428571,7.98,0.95,1.582,5.84,16,10,10.16,21.85
PUS01,14_1028_NAVY_42,0.7321428571428571,7.98,0.95,1.582,5.84,16,10,10.16,21.85
HYS01,17_1049_BLACK_39,0.7321428571428571,7.98,0.95,1.582,5.84,16,10,10.16,21.85
MAS01,12_1014_BROWN_38,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
CHS01,27_1119_ANTIC-GOLD_43,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
CHS01,27_1119_ANTIC-GOLD_41,0.7321428571428571,7.98,0.95,1.582,5.84,16,10,10.16,21.85
COS01,18_1056_GREY_39,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
COS01,17_1049_MAROON_42,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
COS01,17_1049_BLACK_41,0.75,7.98,0.95,1.582,5.98,16,11,10.02,21.33
BES01,12_1014_BROWN_37,0.7321428571428571,7.98,0.95,1.582,5.84,16,10,10.16,21.85
BES01,11_1007_TAN_41,0.75,7.98,0.95,1.582,5.98,16,11,10.02,21.33
CHS01,13_1021_WHITE_42,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
SUS01,12_1014_ROSE-GOLD_43,0.75,7.98,0.95,1.582,5.98,16,11,10.02,21.33
BES01,14_1028_ROSE-GOLD_42,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
PUS01,31_1147_ANTIC-GOLD_38,0.75,7.98,0.95,1.582,5.98,16,11,10.02,21.33
BHS01,33_1161_ROSE-GOLD_40,0.75,7.98,0.95,1.582,5.98,16,11,10.02,21.33
COS01,28_1126_TAN_39,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
COS01,29_1133_BROWN_38,0.7321428571428571,7.98,0.95,1.582,5.84,16,10,10.16,21.85
MUS01,10_1000_ROSE-GOLD_42,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
HYS01,11_1007_BLACK_43,0.75,7.98,0.95,1.582,5.98,16,11,10.02,21.33
BHS01,28_1126_ROSE-GOLD_38,0.75,7.98,0.95,1.582,5.98,16,11,10.02,21.33
AHS01,19_1063_MAROON_40,0.75,7.98,0.95,1.582,5.98,16,11,10.02,21.33
MAS01,14_1028_NAVY_41,0.75,7.98,0.95,1.582,5.98,16,11,10.02,21.33
BES01,26_1112_WHITE_37,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
MAS01,27_1119_WHITE_39,0.75,7.98,0.95,1.582,5.98,16,11,10.02,21.33
SUS01,33_1161_ROSE-GOLD_42,0.7321428571428571,7.98,0.95,1.582,5.84,16,10,10.16,21.85
MUS01,23_1091_BLACK_38,0.7321428571428571,7.98,0.95,1.582,5.84,16,10,10.16,21.85
BHS01,27_1119_ANTIC-GOLD_40,0.7321428571428571,7.98,0.95,1.582,5.84,16,10,10.16,21.85
CHS01,22_1084_NAVY_39,0.7321428571428571,7.98,0.95,1.582,5.84,16,10,10.16,21.85
MAS01,18_1056_ANTIC-GOLD_39,0.75,7.98,0.95,1.582,5.98,16,11,10.02,21.33
MAS01,18_1056_BLACK_38,0.7321428571428571,7.98,0.95,1.582,5.84,16,10,10.16,21.85
AHS01,17_1049_MAROON_39,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
HYS01,19_1063_MAROON_38,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
HYS01,33_1161_ROSE-GOLD_39,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
PUS01,17_1049_BLACK_39,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
MAS01,12_1014_ROSE-GOLD_41,0.7321428571428571,7.98,0.95,1.582,5.84,16,10,10.16,21.85
BHS01,22_1084_NAVY_39,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
HYS01,17_1049_BROWN_42,0.75,7.98,0.95,1.582,5.98,16,11,10.02,21.33
HYS01,17_1049_MAROON_43,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
CHS01,17_1049_MAROON_43,0.75,7.98,0.95,1.582,5.98,16,11,10.02,21.33
MUS01,24_1098_MAROON_39,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
BHS01,23_1091_BLACK_39,0.7321428571428571,7.98,0.95,1.582,5.84,16,10,10.16,21.85
PUS01,14_1028_NAVY_40,0.75,7.98,0.95,1.582,5.98,16,11,10.02,21.33
MAS01,18_1056_ANTIC-GOLD_40,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
SUS01,24_1098_WHITE_39,0.75,7.98,0.95,1.582,5.98,16,11,10.02,21.33
CHS01,24_1098_MAROON_41,0.7321428571428571,7.98,0.95,1.582,5.84,16,10,10.16,21.85
AHS01,17_1049_BLACK_40,0.7321428571428571,7.98,0.95,1.582,5.84,16,10,10.16,21.85
AHS01,16_1042_TAN_40,0.7321428571428571,7.98,0.95,1.582,5.84,16,10,10.16,21.85
CHS01,23_1091_BLACK_39,0.7321428571428571,7.98,0.95,1.582,5.84,16,10,10.16,21.85
AHS01,14_1028_ROSE-GOLD_42,0.7321428571428571,7.98,0.95,1.582,5.84,16,10,10.16,21.85
AHS01,13_1021_BROWN_39,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
SUS01,33_1161_BLUE-NAVY_39,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
COS01,17_1049_MAROON_41,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
MUS01,33_1161_ROSE-GOLD_39,0.75,7.98,0.95,1.582,5.98,16,11,10.02,21.33
COS01,17_1049_BROWN_42,0.75,7.98,0.95,1.582,5.98,16,11,10.02,21.33
MUS01,14_1028_WHITE_38,0.75,7.98,0.95,1.582,5.98,16,11,10.02,21.33
CHS01,11_1007_TAN_42,0.7321428571428571,7.98,0.95,1.582,5.84,16,10,10.16,21.85
KOS01,17_1049_BROWN_42,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
MUS01,14_1028_ROSE-GOLD_38,0.7321428571428571,7.98,0.95,1.582,5.84,16,10,10.16,21.85
BES01,11_1007_TAN_39,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
AHS01,31_1147_MAROON_41,0.7321428571428571,7.98,0.95,1.582,5.84,16,10,10.16,21.85
SUS01,12_1014_ROSE-GOLD_37,0.7321428571428571,7.98,0.95,1.582,5.84,16,10,10.16,21.85
INS01,25_1105_MAROON_41,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
KOS01,10_1000_BROWN_40,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
KOS01,14_1028_ROSE-GOLD_42,0.75,7.98,0.95,1.582,5.98,16,11,10.02,21.33
BHS01,17_1049_BROWN_40,0.75,7.98,0.95,1.582,5.98,16,11,10.02,21.33
AHS01,31_1147_ANTIC-GOLD_39,0.7321428571428571,7.98,0.95,1.582,5.84,16,10,10.16,21.85
PUS01,11_1007_BLACK_42,0.75,7.98,0.95,1.582,5.98,16,11,10.02,21.33
INS01,20_1070_ANTIC-GOLD_39,0.75,7.98,0.95,1.582,5.98,16,11,10.02,21.33
MUS01,33_1161_ROSE-GOLD_41,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
BES01,16_1042_ANTIC-GOLD_40,0.75,7.98,0.95,1.582,5.98,16,11,10.02,21.33
MUS01,16_1042_BLUE-NAVY_43,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
PUS01,10_1000_BROWN_40,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
KOS01,31_1147_WHITE_40,0.7321428571428571,7.98,0.95,1.582,5.84,16,10,10.16,21.85
MUS01,17_1049_MAROON_39,0.7321428571428571,7.98,0.95,1.582,5.84,16,10,10.16,21.85
KOS01,28_1126_BLUE-NAVY_40,0.75,7.98,0.95,1.582,5.98,16,11,10.02,21.33
CHS01,33_1161_ROSE-GOLD_39,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
INS01,18_1056_ANTIC-GOLD_40,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
HYS01,11_1007_TAN_41,0.75,7.98,0.95,1.582,5.98,16,11,10.02,21.33
MUS01,24_1098_WHITE_41,0.7321428571428571,7.98,0.95,1.582,5.84,16,10,10.16,21.85
INS01,18_1056_ANTIC-GOLD_42,0.75,7.98,0.95,1.582,5.98,16,11,10.02,21.33
INS01,25_1105_BROWN_39,0.7142857142857143,7.98,0.95,1.582,5.7,16,10,10.3,22.4
INS01,31_1147_ANTIC-GOLD_42,0.75,7.98,0.95,1.582,5.98,16,11,10.02,21.33
CHS01,21_1077_BLUE-NAVY_40,0.6785714285714286,7.98,0.95,1.582,5.41,15,10,9.59,22.11
CHS01,19_1063_MAROON_43,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
MAS01,28_1126_TAN_43,0.6785714285714286,7.98,0.95,1.582,5.41,15,10,9.59,22.11
AHS01,10_1000_ROSE-GOLD_38,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
HYS01,28_1126_TAN_43,0.6607142857142857,7.98,0.95,1.582,5.27,15,10,9.73,22.7
AHS01,10_1000_ROSE-GOLD_42,0.6607142857142857,7.98,0.95,1.582,5.27,15,10,9.73,22.7
HYS01,31_1147_MAROON_38,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
PUS01,16_1042_TAN_37,0.6607142857142857,7.98,0.95,1.582,5.27,15,10,9.73,22.7
AHS01,18_1056_ANTIC-GOLD_43,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
MAS01,17_1049_BLACK_39,0.6607142857142857,7.98,0.95,1.582,5.27,15,10,9.73,22.7
CHS01,22_1084_NAVY_42,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
MAS01,28_1126_TAN_41,0.6607142857142857,7.98,0.95,1.582,5.27,15,10,9.73,22.7
PUS01,18_1056_ANTIC-GOLD_37,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
SUS01,17_1049_BLACK_39,0.6607142857142857,7.98,0.95,1.582,5.27,15,10,9.73,22.7
MUS01,25_1105_BLACK_43,0.6785714285714286,7.98,0.95,1.582,5.41,15,10,9.59,22.11
SUS01,17_1049_MAROON_42,0.6607142857142857,7.98,0.95,1.582,5.27,15,10,9.73,22.7
CHS01,27_1119_WHITE_38,0.6785714285714286,7.98,0.95,1.582,5.41,15,10,9.59,22.11
MAS01,31_1147_WHITE_40,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
BES01,31_1147_MAROON_38,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
INS01,10_1000_BROWN_39,0.6607142857142857,7.98,0.95,1.582,5.27,15,10,9.73,22.7
HYS01,17_1049_MAROON_38,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
PUS01,17_1049_BLACK_43,0.6607142857142857,7.98,0.95,1.582,5.27,15,10,9.73,22.7
MUS01,21_1077_BLUE-NAVY_41,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
BHS01,22_1084_NAVY_40,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
MUS01,23_1091_BLUE-NAVY_43,0.6607142857142857,7.98,0.95,1.582,5.27,15,10,9.73,22.7
BES01,23_1091_BLUE-NAVY_40,0.6785714285714286,7.98,0.95,1.582,5.41,15,10,9.59,22.11
SUS01,17_1049_MAROON_40,0.6607142857142857,7.98,0.95,1.582,5.27,15,10,9.73,22.7
CHS01,23_1091_BROWN_42,0.6785714285714286,7.98,0.95,1.582,5.41,15,10,9.59,22.11
MAS01,17_1049_BLACK_41,0.6785714285714286,7.98,0.95,1.582,5.41,15,10,9.59,22.11
MAS01,17_1049_BLACK_40,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
AHS01,18_1056_GREY_38,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
HYS01,11_1007_BLACK_40,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
SUS01,14_1028_WHITE_38,0.6607142857142857,7.98,0.95,1.582,5.27,15,10,9.73,22.7
INS01,14_1028_WHITE_39,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
HYS01,13_1021_BROWN_42,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
INS01,14_1028_NAVY_42,0.6785714285714286,7.98,0.95,1.582,5.41,15,10,9.59,22.11
AHS01,25_1105_BROWN_41,0.6785714285714286,7.98,0.95,1.582,5.41,15,10,9.59,22.11
SUS01,14_1028_WHITE_40,0.6785714285714286,7.98,0.95,1.582,5.41,15,10,9.59,22.11
SUS01,14_1028_WHITE_39,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
CHS01,30_1140_WHITE_40,0.6607142857142857,7.98,0.95,1.582,5.27,15,10,9.73,22.7
HYS01,14_1028_ROSE-GOLD_40,0.6607142857142857,7.98,0.95,1.582,5.27,15,10,9.73,22.7
BHS01,21_1077_MAROON_42,0.6785714285714286,7.98,0.95,1.582,5.41,15,10,9.59,22.11
BES01,19_1063_MAROON_41,0.6607142857142857,7.98,0.95,1.582,5.27,15,10,9.73,22.7
CHS01,18_1056_GREY_43,0.6607142857142857,7.98,0.95,1.582,5.27,15,10,9.73,22.7
INS01,16_1042_ANTIC-GOLD_39,0.6785714285714286,7.98,0.95,1.582,5.41,15,10,9.59,22.11
BES01,17_1049_BROWN_38,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
INS01,22_1084_NAVY_39,0.6607142857142857,7.98,0.95,1.582,5.27,15,10,9.73,22.7
BES01,33_1161_ROSE-GOLD_38,0.6607142857142857,7.98,0.95,1.582,5.27,15,10,9.73,22.7
PUS01,12_1014_ANTIC-GOLD_44,0.6607142857142857,7.98,0.95,1.582,5.27,15,10,9.73,22.7
KOS01,31_1147_WHITE_39,0.6607142857142857,7.98,0.95,1.582,5.27,15,10,9.73,22.7
MUS01,10_1000_ROSE-GOLD_38,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
KOS01,31_1147_ANTIC-GOLD_41,0.6607142857142857,7.98,0.95,1.582,5.27,15,10,9.73,22.7
MUS01,25_1105_MAROON_38,0.6607142857142857,7.98,0.95,1.582,5.27,15,10,9.73,22.7
KOS01,30_1140_WHITE_40,0.6785714285714286,7.98,0.95,1.582,5.41,15,10,9.59,22.11
KOS01,31_1147_ANTIC-GOLD_38,0.6607142857142857,7.98,0.95,1.582,5.27,15,10,9.73,22.7
MUS01,25_1105_BROWN_43,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
KOS01,28_1126_ROSE-GOLD_39,0.6785714285714286,7.98,0.95,1.582,5.41,15,10,9.59,22.11
AHS01,27_1119_WHITE_44,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
HYS01,10_1000_WHITE_39,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
BHS01,17_1049_MAROON_42,0.6785714285714286,7.98,0.95,1.582,5.41,15,10,9.59,22.11
KOS01,28_1126_BLUE-NAVY_39,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
KOS01,28_1126_ROSE-GOLD_42,0.6607142857142857,7.98,0.95,1.582,5.27,15,10,9.73,22.7
MUS01,25_1105_MAROON_39,0.6785714285714286,7.98,0.95,1.582,5.41,15,10,9.59,22.11
PUS01,10_1000_BROWN_38,0.6607142857142857,7.98,0.95,1.582,5.27,15,10,9.73,22.7
MUS01,16_1042_BLUE-NAVY_41,0.6785714285714286,7.98,0.95,1.582,5.41,15,10,9.59,22.11
COS01,12_1014_ANTIC-GOLD_37,0.6785714285714286,7.98,0.95,1.582,5.41,15,10,9.59,22.11
PUS01,23_1091_BROWN_39,0.6785714285714286,7.98,0.95,1.582,5.41,15,10,9.59,22.11
INS01,18_1056_BLACK_43,0.6785714285714286,7.98,0.95,1.582,5.41,15,10,9.59,22.11
INS01,18_1056_BLACK_42,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
INS01,18_1056_GREY_43,0.6785714285714286,7.98,0.95,1.582,5.41,15,10,9.59,22.11
BHS01,18_1056_GREY_42,0.6607142857142857,7.98,0.95,1.582,5.27,15,10,9.73,22.7
PUS01,11_1007_TAN_42,0.6785714285714286,7.98,0.95,1.582,5.41,15,10,9.59,22.11
BHS01,12_1014_ANTIC-GOLD_38,0.6607142857142857,7.98,0.95,1.582,5.27,15,10,9.73,22.7
COS01,13_1021_BROWN_41,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
INS01,25_1105_MAROON_39,0.6785714285714286,7.98,0.95,1.582,5.41,15,10,9.59,22.11
INS01,25_1105_MAROON_42,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
COS01,14_1028_WHITE_38,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
INS01,28_1126_BLUE-NAVY_42,0.6785714285714286,7.98,0.95,1.582,5.41,15,10,9.59,22.11
AHS01,31_1147_ANTIC-GOLD_38,0.6785714285714286,7.98,0.95,1.582,5.41,15,10,9.59,22.11
BHS01,16_1042_TAN_39,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
KOS01,13_1021_WHITE_41,0.6785714285714286,7.98,0.95,1.582,5.41,15,10,9.59,22.11
KOS01,12_1014_ROSE-GOLD_44,0.6785714285714286,7.98,0.95,1.582,5.41,15,10,9.59,22.11
COS01,14_1028_ROSE-GOLD_41,0.6607142857142857,7.98,0.95,1.582,5.27,15,10,9.73,22.7
KOS01,23_1091_BROWN_40,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
COS01,18_1056_ANTIC-GOLD_38,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
PUS01,28_1126_ROSE-GOLD_43,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
BHS01,17_1049_BROWN_41,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
COS01,16_1042_ANTIC-GOLD_39,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
KOS01,16_1042_ANTIC-GOLD_40,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
KOS01,16_1042_ANTIC-GOLD_42,0.6785714285714286,7.98,0.95,1.582,5.41,15,10,9.59,22.11
MUS01,30_1140_WHITE_42,0.6607142857142857,7.98,0.95,1.582,5.27,15,10,9.73,22.7
BHS01,14_1028_WHITE_41,0.6607142857142857,7.98,0.95,1.582,5.27,15,10,9.73,22.7
SUS01,25_1105_MAROON_42,0.6607142857142857,7.98,0.95,1.582,5.27,15,10,9.73,22.7
BHS01,23_1091_BLACK_40,0.6607142857142857,7.98,0.95,1.582,5.27,15,10,9.73,22.7
AHS01,14_1028_NAVY_43,0.6964285714285714,7.98,0.95,1.582,5.55,15,10,9.45,21.54
HYS01,23_1091_BROWN_41,0.625,7.98,0.95,1.582,4.99,14,9,9.01,22.4
HYS01,30_1140_WHITE_41,0.6428571428571429,7.98,0.95,1.582,5.13,14,9,8.870000000000001,21.78
SUS01,25_1105_BROWN_40,0.6071428571428571,7.98,0.95,1.582,4.84,14,9,9.16,23.06
AHS01,16_1042_ANTIC-GOLD_41,0.625,7.98,0.95,1.582,4.99,14,9,9.01,22.4
KOS01,16_1042_TAN_41,0.6428571428571429,7.98,0.95,1.582,5.13,14,9,8.870000000000001,21.78
BHS01,14_1028_ROSE-GOLD_41,0.6428571428571429,7.98,0.95,1.582,5.13,14,9,8.870000000000001,21.78
BHS01,14_1028_ROSE-GOLD_42,0.6428571428571429,7.98,0.95,1.582,5.13,14,9,8.870000000000001,21.78
BHS01,14_1028_WHITE_39,0.6428571428571429,7.98,0.95,1.582,5.13,14,9,8.870000000000001,21.78
CHS01,11_1007_TAN_41,0.6071428571428571,7.98,0.95,1.582,4.84,14,9,9.16,23.06
KOS01,18_1056_GREY_39,0.6071428571428571,7.98,0.95,1.582,4.84,14,9,9.16,23.06
COS01,17_1049_BLACK_40,0.625,7.98,0.95,1.582,4.99,14,9,9.01,22.4
AHS01,18_1056_GREY_43,0.625,7.98,0.95,1.582,4.99,14,9,9.01,22.4
SUS01,23_1091_BROWN_41,0.6428571428571429,7.98,0.95,1.582,5.13,14,9,8.870000000000001,21.78
BES01,28_1126_ROSE-GOLD_38,0.6428571428571429,7.98,0.95,1.582,5.13,14,9,8.870000000000001,21.78
KOS01,18_1056_GREY_41,0.6071428571428571,7.98,0.95,1.582,4.84,14,9,9.16,23.06
MUS01,32_1154_MAROON_41,0.6071428571428571,7.98,0.95,1.582,4.84,14,9,9.16,23.06
COS01,17_1049_MAROON_39,0.625,7.98,0.95,1.582,4.99,14,9,9.01,22.4
